income,age,debt_ratio,employment_years,credit_history_length,past_defaults,default
61986.646108584515,31,0.17536829088999506,22,29,0,1
75027.74246743578,44,0.7034258664281728,13,21,0,1
26611.894377572564,51,0.11640873545631295,31,20,0,1
70867.2038475987,33,0.2995006303967137,2,20,1,1
46747.52482108307,36,0.8125333407135258,26,8,1,1
71411.97337186319,44,0.6748250544977968,18,24,1,1
44734.81686914966,33,0.1583746663405502,21,11,0,1
23902.35798670962,44,0.7569008835881438,0,7,1,1
27449.151242336746,46,0.49442809723216385,4,1,0,1
60961.69893322764,22,0.7774264217350634,32,10,0,1
65194.45003442964,36,0.5805918195603147,18,15,0,1
41913.667497911825,58,0.645466425626287,35,4,0,1
72771.84917554748,66,0.8948012483165665,5,1,0,1
26769.598754620805,21,0.2858684367392146,14,11,0,1
58678.40402705367,69,0.5991564598091107,35,5,0,1
35779.676004750865,31,0.4682571120459187,32,19,1,1
46963.27784395682,55,0.13156156233815317,23,19,0,1
60947.97342632828,63,0.11157651320229203,26,4,1,1
42791.73269432095,49,0.19538286225428694,10,2,1,1
52308.88911540349,57,0.6192733924308385,22,7,0,1
80125.85618428882,37,0.5537304703307138,32,28,0,1
48462.16260953702,59,0.5427436489309819,28,13,0,1
76713.84224130283,62,0.12548541002260807,30,20,0,1
37405.86290684764,48,0.4754423970880056,0,21,0,1
70596.08355830566,49,0.8396982542740229,33,12,0,1
88831.37241315801,63,0.41807349544851735,17,2,1,1
20000.0,23,0.5999379758307651,17,22,1,1
44062.094890590466,30,0.7238549404985148,5,9,0,1
71541.4425436108,62,0.7271402233135101,39,16,2,1
55939.092279140146,34,0.5154240659162171,0,8,1,1
67422.91746742617,32,0.7863615563218691,29,24,0,1
47920.29626568359,67,0.4131024746909976,3,18,0,1
61731.795749458,62,0.8109545718278387,31,4,2,1
56886.45529215841,50,0.29218173311643625,9,24,1,1
83355.64123319615,52,0.3241731255924568,4,11,0,1
65088.416866024265,52,0.1424964993592009,8,17,0,1
66752.05324150404,62,0.7364654692338263,4,8,0,1
51762.460677550655,52,0.4336441889861645,10,19,0,1
50247.87551855013,46,0.2832932911291193,34,8,1,1
51348.836243607584,21,0.28543222209326374,26,6,0,1
67889.04284756594,62,0.8211199529833866,3,23,0,1
51580.31038359474,22,0.7671332803688296,9,2,0,1
65795.49713792827,37,0.5428247082857467,38,15,0,1
101508.01597290878,50,0.5928886403325769,32,1,0,1
77422.49406863385,59,0.47946045644023283,37,6,0,1
53479.52935664318,27,0.41333323430304714,7,28,0,1
84024.27844327889,47,0.8323815049746652,23,19,1,1
51838.49253956897,29,0.20049016281624166,38,4,0,1
20000.0,42,0.43475743177298243,32,13,0,1
39838.27378165192,54,0.37564952639030025,18,15,0,1
22584.161579482883,66,0.4985205762009187,1,9,1,1
52969.730319173825,69,0.4661054996361401,10,3,0,1
60368.367583791034,21,0.5151116253208652,34,2,0,1
93528.74624550565,29,0.2119351817815953,16,16,0,1
66538.54747528325,40,0.5105132012106217,2,18,1,1
55617.98942382271,39,0.2939350511097687,21,18,0,1
76588.11162366979,56,0.24746507919055302,34,6,1,1
20000.0,60,0.15186737502895298,20,18,0,1
64712.29116217132,65,0.7101220470049128,24,11,0,1
75417.30387773934,24,0.44195353668524795,38,7,0,1
30428.27508440317,29,0.6013149466494067,1,23,1,1
82875.08086413858,61,0.6820746746437947,0,23,1,1
66769.92814988828,42,0.6434533322508428,6,14,0,1
51694.24172198398,38,0.47640057527174584,19,29,0,1
72655.6373221257,32,0.4103188231613839,5,18,0,1
105413.85715608792,62,0.400767927712531,35,7,0,0
63637.3251011699,63,0.6120390375440451,20,10,0,1
64964.41172600672,59,0.49583548395349875,34,8,1,1
50812.782009195114,29,0.7793057983908085,35,24,0,1
43003.112610704164,26,0.7997615874613697,7,14,2,1
76606.71633088491,39,0.23644830240521478,3,18,1,1
42878.323481822656,68,0.20898692123658053,15,5,0,1
61431.32474438785,67,0.6043207408287996,2,14,1,1
50446.851064697665,27,0.34098059844982354,6,22,1,1
69579.59651492783,36,0.11485657501207909,1,25,0,1
66673.24210573896,25,0.8109141354903641,0,22,0,1
80750.79888515799,36,0.2815206137950466,0,26,0,1
49799.672022905055,21,0.8434245213486473,37,22,0,1
54602.50129413258,57,0.6739475607026029,6,10,0,1
40424.72568435385,59,0.7101227919291875,23,26,0,1
51114.13479847777,39,0.2611691966345283,4,15,2,1
67546.00986089704,57,0.28735554049345036,20,6,0,1
75139.77233290704,37,0.5170142030592526,27,9,0,1
41556.69351644749,46,0.23767988211988975,17,10,0,1
77392.1184021132,42,0.34434535414642586,23,23,1,1
87112.75717609902,28,0.3571699823582436,31,17,0,1
68268.69806447401,53,0.22770394660221127,32,1,2,1
97535.91625116131,22,0.2641462667161286,9,14,0,1
44524.21601792854,50,0.7308414736066052,8,4,1,1
35106.90593377166,67,0.2337566836378147,32,28,1,1
24425.59502191443,40,0.12276591347513799,32,2,0,1
89920.88622978366,38,0.6034839541031507,6,3,0,1
73087.31312708116,63,0.88078649551396,3,28,0,1
58888.3065817909,30,0.3649710516984971,27,7,0,1
65599.3725263964,44,0.19492456255700186,22,23,0,1
37490.21905403247,24,0.5563098602940246,31,14,0,1
108915.03959233653,57,0.825083368876517,15,12,0,1
62584.42363950455,24,0.727249423862783,9,19,0,1
62187.895892097855,33,0.5980126947301728,13,29,0,1
74515.33247797383,45,0.3520451972860795,38,18,1,1
69620.18463473427,33,0.533504138620976,35,15,0,1
64477.68048558263,38,0.1729958730434043,33,29,0,1
44190.51089109376,44,0.643156339424536,23,29,1,1
69429.36714271992,22,0.6800768151181207,17,1,0,1
97640.48992950068,68,0.8720252983279351,15,25,0,1
86908.40092309956,53,0.30831788699605733,36,26,0,1
91863.73253278794,39,0.11476513523441811,24,3,0,0
49775.6864713763,29,0.5364867715417205,7,25,0,1
40207.903594828385,48,0.6654324035174516,23,15,0,1
57484.26159800704,55,0.7323259807063904,19,4,0,1
61114.498245773895,59,0.2549911464198485,29,15,0,1
81883.83036941897,30,0.30940229522961893,19,10,0,1
26150.707405703615,21,0.5100727402138371,17,6,0,1
90591.00638921227,62,0.36448064797600155,3,13,0,1
56839.842028420215,41,0.7884091892699561,35,7,0,1
51462.3786010516,29,0.4790081229909763,5,26,0,1
39757.91249479665,67,0.7396629152816024,2,22,0,1
26902.866562684612,35,0.564495808385883,17,1,1,1
76463.41167923828,55,0.7184721132936897,39,22,0,1
61466.359343768076,25,0.3661383892242591,17,11,0,1
34200.782005178924,61,0.765133297544249,22,14,0,1
34098.42455872768,42,0.31965785244081724,34,6,0,1
53284.306014197435,61,0.5368790464026326,5,5,0,1
93380.43050578787,43,0.2712056905390994,25,19,0,1
54808.1729727279,27,0.48042121730095466,20,26,1,1
29937.140937637876,43,0.3545401676069625,23,19,0,1
55085.138718281116,64,0.3133627445097714,14,27,0,1
54545.52860504659,45,0.8735880144224301,26,26,0,1
20000.0,47,0.2280592843893845,31,13,0,1
58914.102669643755,61,0.7298606699659163,11,7,0,1
55381.30939582644,26,0.887331967586572,4,8,0,1
73924.12729626837,54,0.11592118699206228,6,14,1,1
96979.1218989069,29,0.659221931233676,21,19,0,1
82531.30059095514,69,0.30232944444502974,26,19,1,1
54622.22618890339,53,0.13239025946264357,14,23,0,1
37869.48182516659,26,0.42231166316530466,38,26,0,1
111467.1960649972,57,0.8481742481367001,34,12,0,1
61184.368680289765,51,0.10941207549359816,25,23,0,1
60278.58583825892,54,0.5703085535438254,22,27,0,1
59517.49825779993,61,0.5011171828762595,12,9,1,1
63961.6952153571,49,0.798707331496838,25,14,1,1
57112.79176152115,34,0.16720137161650053,2,6,0,1
48526.75986239527,56,0.6452208239093202,28,15,1,1
49062.821175192155,56,0.6440877587466218,1,13,1,1
59344.93459568003,35,0.6352640134898266,27,7,1,1
49131.5045773247,28,0.8538675959480296,22,11,1,1
45743.084346456715,46,0.7584700232055044,35,10,0,1
62128.60455383794,56,0.1335781809948048,5,1,0,1
54900.455651582895,68,0.4768662805636106,10,7,0,1
90079.85977165378,41,0.4183624449610668,37,18,0,1
20000.0,48,0.34811777687264167,33,23,0,1
81830.13703844923,24,0.4610693801232778,16,3,0,1
84921.70384995258,36,0.407355347940782,2,9,0,1
20000.0,42,0.44586711990293226,33,29,0,1
53146.24811839302,32,0.883409492486914,21,5,0,1
52571.18268008417,36,0.1709063797996646,28,23,1,1
31849.766105643575,60,0.8377846958709839,28,24,0,1
44443.66624818249,58,0.48418937077682134,4,13,0,1
37788.483090683425,62,0.5989937963996329,9,16,1,1
95045.40886847246,57,0.7641463732941551,9,16,0,1
78713.56786294922,49,0.3883704233194044,8,12,0,1
85431.10189988317,38,0.4443375264703735,20,18,1,1
74433.4412808647,30,0.42761478422297117,12,11,1,1
37418.96457565542,62,0.3997848180286079,9,17,1,1
49509.59467440453,59,0.840423457317516,37,7,0,1
69787.49122455835,38,0.7631439129544096,10,15,0,1
35557.44382216109,21,0.1871999918903809,3,6,1,1
74259.96860344776,59,0.18649868198167685,30,6,0,1
55193.4920368373,41,0.44229561188239297,33,18,0,1
52503.58384900805,21,0.17892590138624725,34,19,0,1
74219.19936406983,35,0.5952744762168958,38,20,0,1
68885.2662297208,24,0.21495328580938713,38,19,0,1
52780.6766836184,40,0.5178986111734408,32,2,0,1
83186.59606728496,30,0.1057759576029742,7,3,0,1
38378.73344800205,43,0.3532770787301174,31,14,1,1
72318.71213888528,61,0.6417525789381243,32,22,1,1
71862.02515936768,54,0.48723115218227875,7,25,0,1
53809.07121372019,66,0.8826155887991906,13,4,0,1
66522.66044484236,68,0.7992830368529686,33,22,0,1
34977.72847229394,53,0.38725662323452104,7,17,0,1
78480.54038413802,54,0.1363892331778197,6,28,0,1
56301.95727114022,59,0.776501040092015,12,6,1,1
49545.539589619206,30,0.8289874482517371,20,28,0,1
80980.18451673779,40,0.7565019147352294,31,19,0,1
45913.126189144816,21,0.2023599527358119,10,9,1,1
31830.774072728807,33,0.8983321075298302,13,4,1,1
28867.416529521925,21,0.3068673772422191,10,7,1,1
72120.1990269128,25,0.6793639302466961,1,4,0,1
34391.41295007434,36,0.8264279010685772,33,11,1,1
95095.8836396873,35,0.28854969146456755,16,22,0,1
20000.0,69,0.8266068437416528,13,23,0,1
93929.12736580076,48,0.34758526335589357,24,2,0,1
64220.34934405237,51,0.8811305779072449,26,10,0,1
58065.73776259215,43,0.3250080163043797,7,6,0,1
49101.618263821,68,0.8627486598062681,16,8,0,1
67982.72228704141,65,0.14283572071413994,4,15,1,1
59247.30595150303,63,0.6674176093358504,11,13,0,1
82066.03764033043,37,0.525688907069603,37,29,0,1
62284.552973240796,69,0.48230166169818456,17,28,0,1
63006.035229237554,54,0.278795451404672,25,22,0,1
52727.75575572289,33,0.6644766318211935,30,2,0,1
58861.08752557865,34,0.25264759315704566,36,20,0,1
66156.03537784118,31,0.5422734367878146,5,1,2,1
25796.632146867487,48,0.30259629043220065,14,15,0,1
33036.291557885736,62,0.8644971038250849,25,7,1,1
74865.2818804543,52,0.12290495506852227,11,24,1,1
63417.30876255884,55,0.2597826240889892,13,26,0,1
56320.33327294642,51,0.2938484851099582,0,18,0,1
60368.678661307866,37,0.4312542606142532,16,10,2,1
66951.63410723342,67,0.28618419349604285,32,15,0,1
49204.806393812774,29,0.49307927221502823,28,5,1,1
44433.905491953745,30,0.7979724186068312,30,27,0,1
63916.90510195363,28,0.6696507371273366,7,24,0,1
40432.54444769936,41,0.5639695844280889,29,11,2,1
68165.05511428944,33,0.17120254238614374,12,8,0,1
25948.327915243193,25,0.6551936867114205,15,21,0,1
80583.11274651287,26,0.2331314274487519,1,8,1,1
69451.94964826087,50,0.7290939087693584,17,6,1,1
65120.594686277516,51,0.30004540680812253,34,15,1,1
79653.81967891028,37,0.43363898265672074,18,15,0,1
93309.48888925153,31,0.3803761618543423,12,5,0,1
80287.4013003626,40,0.7870511317398855,3,13,0,1
23182.515373367096,68,0.20123556697072653,18,14,1,1
34408.460665285966,29,0.552515905907831,24,11,0,1
47503.628446086426,22,0.21364928755444978,37,20,0,1
60521.821004216676,57,0.6638366689057493,30,21,0,1
70353.18040938246,21,0.824062502235585,35,12,0,1
45485.12373693069,24,0.44768612309380273,3,20,0,1
63735.33528954157,56,0.4904738082119807,38,1,1,1
44892.34135293355,45,0.8419382691862098,6,3,0,1
47769.64394016103,23,0.5167931109194858,15,8,0,1
31866.778063035556,29,0.49007875043964877,4,23,0,1
41535.335077781914,42,0.5626632821634433,22,12,0,1
32966.30788767333,43,0.6513837890903615,35,15,0,1
40482.53494045335,32,0.1855067000696251,31,23,1,1
81072.8359321568,30,0.7568884221932128,23,27,0,1
41012.02222336114,54,0.4484040219626074,24,3,0,1
112647.64129674781,63,0.15787880791798845,27,25,1,0
69866.35801761778,30,0.7289461353585706,18,22,1,1
63696.72247389748,50,0.4015599773490177,6,8,0,1
42832.84439637573,42,0.18029399607604316,16,24,0,1
74006.19758817983,26,0.6070232316346005,1,19,0,1
48487.24347524452,22,0.8041050827469134,15,20,1,1
62440.19629290723,50,0.8102028075311891,38,6,0,1
111201.69076537588,22,0.8661307798471786,17,18,0,1
58078.802005507,52,0.7941643678133504,38,28,0,1
82985.46652571352,62,0.10171273547638018,0,28,0,1
45936.47149748226,36,0.40419293313071225,2,11,0,1
59300.23019006076,32,0.7548340639244024,20,12,0,1
95416.0127127102,21,0.39300240479877935,29,23,0,1
47460.65884424465,28,0.5812388051037649,10,2,0,1
96248.97115993858,68,0.5850535578996257,21,27,1,1
74155.0387091095,33,0.39202024323105844,24,5,0,1
48750.66448211465,35,0.8235791418250301,2,28,0,1
72648.15478111042,64,0.5025826763088941,29,4,0,1
79451.0889925346,28,0.47182736475000064,23,9,1,1
72436.19924434392,30,0.8980109965295168,35,13,0,1
28595.50560219087,66,0.4948002912580933,22,13,0,1
45457.25648350263,25,0.24271860154286484,7,15,0,1
55049.6272889699,39,0.5104555382907504,3,2,0,1
58511.33141799908,67,0.7512133884159441,38,23,0,1
72413.44195101356,58,0.7214882615186252,30,13,0,1
63554.020018665076,31,0.7308654120867768,28,7,0,1
33293.11282579797,63,0.6664190271983295,35,23,0,1
67603.95702011927,40,0.3033742632533506,12,17,0,1
72211.71490567646,40,0.7896672686721852,8,8,0,1
71195.8089586208,41,0.8147547723010121,20,18,1,1
81615.61451109244,38,0.25532215729483926,2,15,1,1
76678.44309097808,30,0.20436450924111516,24,15,0,1
69183.60158456874,54,0.8804839748712897,24,5,1,1
58596.68577082706,46,0.7946591709202944,11,2,0,1
26780.78132968017,50,0.8145889177679574,28,16,1,1
68592.36438265172,29,0.8091011076995162,10,29,0,1
64153.75374326222,66,0.5333494592269827,10,5,0,1
65431.57674390747,51,0.6171213893326397,25,23,0,1
34465.02848359381,62,0.5362902817069134,13,6,0,1
38378.869191834754,24,0.14096507935226327,15,29,0,1
81063.05706665808,26,0.6964024682822181,9,12,0,1
59208.8969228669,34,0.5042656266687042,30,5,0,1
73630.01394745249,24,0.6181672598321838,30,20,1,1
60566.367522609224,46,0.5021118439804283,35,8,0,1
60595.1227899149,67,0.4934490578579648,9,11,0,1
78765.67611951995,68,0.23743128758221346,25,14,0,1
49679.10543565252,59,0.32297097211291914,19,24,0,1
61922.41553881967,37,0.22708215355516465,8,17,0,1
50754.49422589915,39,0.2565330365002739,14,10,0,1
51310.07545135369,69,0.878381904336244,8,2,1,1
53816.557530627215,26,0.22249075661775874,6,3,0,1
64442.67543267426,49,0.31541633944416614,25,13,0,1
50425.02756673045,31,0.572471726190868,23,17,0,1
85115.12251147041,36,0.5881428609893135,11,27,0,1
42107.85395560992,50,0.22317930379506326,19,3,0,1
56262.56711677282,45,0.7349739406281699,13,10,1,1
51205.3788345165,60,0.72816229433026,21,28,0,1
88939.55768707466,31,0.28985416336311287,15,8,0,1
63931.09553023149,27,0.33093304214036834,28,4,1,1
80636.8907893727,46,0.8503902923675976,31,13,2,1
30288.79253926056,42,0.7605371567835825,18,29,0,1
65341.00531738518,45,0.658237626450019,34,7,0,1
77792.61591246874,39,0.16578657720848045,31,7,0,1
61645.67978550848,51,0.4346112647220606,19,16,1,1
81309.60750130702,46,0.5474414976614617,39,27,1,1
49654.230997992556,62,0.24992903038702155,19,5,0,1
88186.9488037116,61,0.45858126568657964,7,28,1,1
105977.962472385,56,0.580820701990952,34,17,0,1
52743.22879120682,43,0.36190134409231944,12,10,0,1
51089.949571984565,67,0.7247558551603898,5,4,0,1
89067.68954235403,33,0.7723596653110444,15,23,0,1
91591.44291461425,45,0.3588875755472566,4,14,0,1
49542.799456934634,22,0.7709257235939657,33,5,0,1
51596.263658082855,22,0.18286125288241203,5,2,2,1
54364.30782278986,36,0.7701832788981251,32,14,0,1
33110.98977931446,29,0.22220034533409327,14,24,0,1
41626.961070316036,48,0.16634172200778086,14,18,0,1
39917.184664958644,33,0.613420323552809,13,27,0,1
44644.04869791743,55,0.4775498926042355,38,24,1,1
59306.30225226437,61,0.8263124803302663,4,29,1,1
64684.294650730415,33,0.3905513568726794,25,11,1,1
91010.00985628154,51,0.329721810750103,16,16,0,1
40032.91918522418,41,0.5005879249153588,15,18,0,1
79686.44796953167,52,0.4647569486149291,34,27,1,1
55720.22311548982,54,0.37554243697375067,37,16,0,1
59010.72580695134,28,0.6549930389586629,22,21,0,1
73496.38984333207,61,0.7076494671311266,12,4,0,1
37545.559568754026,68,0.7823871752241093,32,1,0,1
67648.19492368102,22,0.8782852837682743,28,14,1,1
63329.04416426112,58,0.31332495370600355,33,12,0,1
69849.02528016298,52,0.6728747859919693,33,24,0,1
65783.37287815637,60,0.41540658839659617,26,10,2,1
109106.00279821789,48,0.6416655775608865,14,28,0,1
47245.200314973685,57,0.48078535227937624,8,19,0,1
49380.060899963646,61,0.8950184822143453,25,29,0,1
47537.18947150471,21,0.6831217086325999,2,4,0,1
48890.457616794905,61,0.8619930403474596,35,20,0,1
47252.25745386965,30,0.7679756395849486,4,21,0,1
83780.33062215103,24,0.8223208089306969,19,3,0,1
88410.0849597971,55,0.75153535777174,19,25,0,1
48585.07412501048,30,0.4673273043007291,4,4,1,1
43352.88853791542,67,0.3014307626775075,9,26,0,1
69428.31112772808,31,0.3962561403604178,15,15,0,1
48955.539114380575,34,0.11618898611196037,24,11,0,1
72658.63635511021,58,0.5191945339717338,24,16,0,1
64058.46041702599,32,0.5040462402163269,29,27,1,1
29685.11770005536,65,0.5202003718643906,13,4,0,1
90950.10402660123,37,0.8792249799776511,21,6,0,1
95917.55346191043,36,0.8291632027638715,27,8,0,1
47744.22619031228,55,0.2293702226640864,29,13,0,1
52245.968801280316,22,0.3951060172447114,18,23,1,1
65717.3078144981,31,0.43916494357060953,37,20,2,1
66689.1357997405,61,0.38842633428131823,19,4,0,1
73170.8854534566,23,0.7387967708831304,34,5,0,1
100204.090775327,49,0.5192301358940695,21,10,0,1
56461.05545011901,38,0.5576798535773001,14,5,0,1
44034.055109230925,40,0.7824108471903405,10,12,0,1
32413.615439709454,67,0.7447425227322869,33,1,0,1
45381.39920116162,34,0.20576921825623976,23,29,0,1
59337.46054252406,54,0.6711316672669074,5,24,0,1
95891.15727035576,69,0.44834890312162845,16,10,0,1
49647.77401927657,51,0.33571912245000035,27,29,0,1
64475.75903277797,60,0.14001505672174908,30,5,0,1
59671.54207854496,62,0.4897996482763608,35,19,1,1
83767.86546896168,38,0.3843493445796251,8,19,0,1
110538.64851747244,50,0.30121043174112067,9,20,0,1
49382.624541593585,45,0.6557373836775661,20,12,0,1
50211.21114963556,39,0.7155883098524697,33,23,0,1
80883.21754138144,28,0.29583161522353985,30,16,1,1
73637.82979252623,48,0.13955794934347782,28,5,2,1
96934.14651472066,28,0.7790021604521881,10,17,0,1
71678.56370651929,51,0.10796779296344267,32,14,1,1
52814.158184258806,23,0.8496899951371776,0,12,0,1
71813.09661384618,23,0.6020958991861647,20,13,0,1
82174.07161165815,64,0.3574773081610563,22,21,0,1
76409.64362394728,42,0.29718232766138897,8,14,0,1
70145.48062214596,37,0.1072045314115802,0,5,0,1
81333.49379178308,56,0.28837713360870176,20,22,1,1
83385.91180891346,37,0.21018264121371288,21,23,1,1
87643.17982075055,34,0.5897329765785165,3,5,0,1
72974.19775179285,29,0.23323647087504107,0,29,1,1
56657.63839366291,50,0.5229038700292955,9,27,0,1
62934.273728666456,41,0.5720931378755767,14,18,0,1
84130.17933016713,32,0.33843335867753166,35,14,0,1
43661.28658025528,57,0.12805195921497498,28,18,1,1
67373.46617745803,52,0.1298031044913569,4,29,0,1
52133.22375345279,31,0.12107786575513409,28,20,0,1
60574.89645869635,40,0.691299733709237,26,1,0,1
85569.03725214598,55,0.3544077638514386,24,7,1,1
63821.981360398066,67,0.7370401487741309,15,29,0,1
60928.73096312297,66,0.4453862590742793,15,17,1,1
